Iteración,Turbinas agregadas,Energia producida [MW],Tiempo de cálculo [s],Ruido receptor 1 [dB],Ruido receptor 2 [dB],Ruido receptor 3 [dB],Ruido receptor 4 [dB],Ruido receptor 5 [dB],Ruido receptor 6 [dB],Ruido receptor 7 [dB]
491,39,73735.0,6.8558331,30.88,32.91,33.39,36.31,37.49,31.46,38.97
492,39,73735.0,6.8521541,30.99,32.93,33.5,36.24,37.73,31.29,38.13
493,39,73735.0,6.8421987,30.94,32.94,33.44,36.21,37.57,31.43,38.95
494,39,73735.0,6.8803375,30.96,32.96,33.45,36.2,37.68,31.26,38.12
495,39,73735.0,6.7962683,30.9,32.87,33.43,36.18,38.0,31.44,38.96
496,39,73735.0,6.8433788,30.81,32.94,33.24,36.29,38.13,31.27,38.11
497,39,73735.0,6.7568952,30.78,32.9,33.22,36.29,38.24,31.26,38.99
498,39,73735.0,6.7771877,30.89,32.96,33.35,36.35,37.97,31.24,38.76
499,39,73735.0,6.8647762,30.97,33.01,33.41,36.15,37.97,31.42,38.48
500,39,73735.0,6.8147906,30.97,32.95,33.46,36.21,37.95,31.53,39.34
501,39,73735.0,6.8437267,31.02,33.04,33.52,36.1,38.0,31.35,38.45
502,39,73735.0,6.8178034,30.95,32.9,33.46,35.94,37.87,31.26,39.06
503,39,73735.0,6.8137772,31.01,33.05,33.5,35.87,37.93,31.25,38.68
504,39,73735.0,6.6667645,30.98,32.98,33.44,35.94,37.55,31.24,39.65
505,39,73735.0,6.6541759,31.02,33.07,33.5,35.93,37.64,31.2,38.67
506,39,73735.0,6.7942157,30.89,32.89,33.41,36.08,37.73,31.16,39.51
507,39,73735.0,6.9407052,31.03,33.04,33.52,36.02,37.82,31.0,38.56
508,39,73735.0,6.7602172,30.89,32.96,33.4,36.09,38.1,30.88,39.51
509,39,73735.0,6.7757442,30.98,32.97,33.47,35.97,37.94,30.7,39.23
510,39,73735.0,6.8303213,30.97,33.02,33.4,36.02,37.91,30.63,39.59
511,39,73735.0,6.7983991,30.99,33.01,33.48,36.08,37.81,30.64,39.98
512,39,73735.0,6.7525302,30.94,32.94,33.41,36.05,37.9,30.58,38.93
513,39,73735.0,6.6885612,30.99,33.02,33.46,36.15,38.02,30.53,38.02
514,39,73735.0,6.9266484,30.9,32.91,33.4,36.23,37.92,30.55,38.93
515,39,73735.0,6.7512629,31.01,33.01,33.5,36.08,37.69,30.69,39.56
516,39,73735.0,6.8338785,30.91,33.07,33.3,36.16,37.82,30.64,38.56
517,39,73735.0,6.7265607,31.04,33.08,33.52,36.1,37.81,30.78,39.54
518,39,73735.0,6.7845362,31.02,33.07,33.48,36.02,37.78,30.8,39.95
519,39,73735.0,6.8143001,31.01,33.12,33.4,36.19,37.91,30.76,38.9
520,39,73735.0,6.7599857,30.95,32.94,33.42,36.03,37.81,30.82,39.58
521,39,73735.0,6.8034924,30.86,32.94,33.27,36.11,38.03,30.78,38.58
522,39,73735.0,6.7431062,30.97,32.97,33.41,36.11,38.14,31.01,38.14
523,39,73735.0,6.752708,30.98,32.99,33.41,36.11,37.88,31.07,38.93
524,39,73735.0,6.7142785,31.0,33.0,33.47,36.26,37.92,31.08,39.96
525,39,73735.0,7.0674053,31.05,33.07,33.54,36.35,38.1,31.02,38.9
526,39,73735.0,6.8159268,31.0,33.0,33.51,36.21,37.73,31.02,39.95
527,39,73735.0,6.8438657,31.05,33.09,33.54,36.12,37.92,30.97,38.89
528,39,73735.0,6.7477547,30.89,32.92,33.37,36.31,37.6,30.98,39.95
529,39,73735.0,6.8465119,30.95,32.89,33.49,36.45,37.8,30.95,38.89
530,39,73735.0,6.8044358,30.95,32.9,33.47,36.37,37.98,30.92,37.98
531,39,73735.0,6.7928025,31.06,33.02,33.58,36.18,37.88,31.01,38.87
532,39,73735.0,6.8451784,31.03,33.0,33.54,36.19,37.74,31.16,39.49
533,39,73735.0,6.8351605,31.04,33.04,33.54,36.38,37.87,31.11,38.49
534,39,73735.0,6.8561767,30.9,32.92,33.41,36.37,37.98,31.04,39.1
535,39,73735.0,6.8277248,30.89,32.89,33.39,36.44,37.74,30.97,39.47
536,39,73735.0,6.8900881,31.02,32.98,33.53,36.27,37.86,31.03,39.53
537,39,73735.0,6.8233994,30.99,33.01,33.44,36.22,38.02,30.97,38.54
538,39,73735.0,6.8329465,31.02,32.99,33.52,36.13,37.74,30.98,39.53
539,39,73735.0,6.8954941,31.0,33.01,33.47,36.25,37.61,30.96,39.55
540,39,73735.0,6.6733838,31.01,33.0,33.51,36.13,37.75,30.9,38.56
541,39,73735.0,6.8378435,31.01,32.96,33.53,36.09,37.9,30.74,39.17
542,39,73735.0,6.8332848,31.02,32.99,33.54,36.05,37.99,30.66,39.47
543,39,73735.0,6.7116165,31.02,32.98,33.53,36.23,38.04,30.69,38.47
544,39,73735.0,6.7804578,30.89,32.85,33.4,36.16,38.01,30.69,39.06
545,39,73735.0,6.8426028,31.03,32.98,33.54,36.29,37.67,30.7,39.11
546,39,73735.0,6.8686829,31.01,32.98,33.52,36.22,38.04,30.86,38.91
547,39,73735.0,6.6923106,31.02,32.97,33.54,36.29,38.43,30.93,39.54
548,39,73735.0,6.7548021,30.99,32.97,33.47,36.23,38.5,30.98,39.54
549,39,73735.0,6.847451,30.95,32.92,33.44,36.32,38.65,30.92,38.54
550,39,73735.0,6.9272672,31.01,33.0,33.48,36.46,38.31,30.95,39.54
551,39,73735.0,6.8376814,31.03,33.02,33.51,36.32,38.41,30.91,38.54
552,39,73735.0,6.7787206,31.01,32.99,33.51,36.28,38.08,30.93,39.53
553,39,73735.0,6.8379514,31.02,32.99,33.51,36.26,38.17,30.89,38.53
554,39,73735.0,6.9448441,31.02,32.98,33.52,36.16,38.16,30.97,38.77
555,39,73735.0,6.7143512,31.02,32.98,33.53,36.24,38.73,31.24,38.74
556,39,73735.0,6.6993616,31.02,33.0,33.51,36.35,38.3,31.18,39.16
557,39,73735.0,6.6579478,31.01,32.95,33.52,36.33,38.36,31.14,38.23
558,39,73735.0,6.8454975,31.02,33.03,33.49,36.26,38.08,31.16,39.16
559,39,73735.0,6.7232568,30.97,32.96,33.47,36.25,38.03,31.3,39.55
560,39,73735.0,6.7504654,31.05,33.06,33.55,36.36,38.08,31.12,38.6
561,39,73735.0,6.8476279,30.9,32.92,33.4,36.49,38.03,31.02,39.56
562,39,73735.0,6.7953433,30.98,32.94,33.5,36.39,38.08,30.97,38.57
563,39,73735.0,6.8161777,31.02,33.05,33.47,36.37,38.05,31.03,38.03
564,39,73735.0,6.8730025,31.01,33.01,33.51,36.18,37.84,31.06,37.84
565,39,73735.0,6.9106952,30.98,32.93,33.49,36.13,37.72,30.92,38.65
566,39,73735.0,6.6524678,31.0,32.96,33.5,36.2,37.64,30.89,39.59
567,39,73735.0,6.7705215,30.91,32.89,33.42,36.37,37.75,30.84,38.59
568,39,73735.0,6.8447893,31.0,32.98,33.5,36.22,37.97,30.98,39.48
569,39,73735.0,6.8521227,30.97,32.96,33.43,36.23,38.1,30.92,38.48
570,39,73735.0,6.6673887,30.96,32.94,33.41,36.27,37.98,31.1,39.45
571,39,73735.0,7.0708332,30.94,32.86,33.47,36.48,38.11,30.92,38.47
572,39,73735.0,6.820549,30.97,32.99,33.42,36.4,38.51,31.06,37.91
573,39,73735.0,6.8520539,30.97,33.02,33.44,36.24,38.09,31.07,38.55
574,39,73735.0,6.736133,30.94,32.99,33.34,36.31,37.95,31.09,39.13
575,39,73735.0,6.8586123,30.99,32.95,33.47,36.12,37.76,31.1,39.47
576,39,73735.0,6.990906,31.0,32.91,33.53,36.09,37.96,30.94,38.48
577,39,73735.0,6.8255402,31.02,32.97,33.54,36.21,37.82,31.11,37.71
578,39,73735.0,6.7608102,30.99,32.94,33.52,36.36,38.07,31.07,38.25
579,39,73735.0,6.7390022,31.02,32.96,33.55,36.52,37.84,30.86,38.55
580,39,73735.0,6.9269672,31.0,32.88,33.53,36.29,37.91,30.78,37.82
581,39,73735.0,6.9470824,30.93,32.88,33.47,36.21,37.64,30.87,38.55
582,39,73735.0,6.9135264,31.03,32.96,33.56,36.17,37.45,30.99,39.53
583,39,73735.0,6.6832791,31.03,32.99,33.56,36.14,37.59,30.92,38.53
584,39,73735.0,6.8281818,30.96,32.87,33.48,36.17,37.31,31.08,38.29
585,39,73735.0,6.839248,30.98,32.94,33.49,36.23,37.63,31.15,38.86
586,39,73735.0,6.6845306,30.99,32.88,33.52,36.17,37.75,30.99,37.96
587,39,73735.0,6.8238513,30.98,32.91,33.49,36.07,37.59,31.15,38.55
588,39,73735.0,6.8173172,30.98,32.94,33.49,36.14,37.59,31.07,38.89
589,39,73735.0,6.8232825,30.91,32.9,33.42,36.14,37.85,31.03,37.97
590,39,73735.0,6.6792206,31.02,32.98,33.53,36.26,37.7,31.21,38.85
591,39,73735.0,6.8361074,31.01,33.0,33.53,36.27,37.8,31.12,38.85
592,39,73735.0,6.8030458,30.99,32.99,33.46,36.18,37.95,30.94,37.98
593,39,73735.0,6.6500685,30.99,32.93,33.5,36.25,38.19,30.97,38.88
594,39,73735.0,6.8149007,30.99,32.97,33.48,36.16,37.79,30.96,39.93
595,39,73735.0,6.6704049,31.0,32.95,33.51,36.18,37.95,30.9,38.87
596,39,73735.0,6.8703259,30.93,32.91,33.45,36.17,38.16,30.87,37.96
597,39,73735.0,6.8947244,31.03,32.97,33.55,36.23,38.17,31.02,38.5
598,39,73735.0,6.8304089,31.02,32.98,33.54,36.24,38.12,31.03,39.43
599,39,73735.0,6.7435658,31.01,33.0,33.48,36.17,38.25,30.85,38.47
600,39,73735.0,6.6541682,31.02,33.01,33.5,36.22,37.95,30.71,38.61
601,39,73735.0,6.8058129,31.03,33.02,33.53,36.28,38.17,30.75,37.86
602,39,73735.0,6.7282434,31.04,33.06,33.54,36.3,38.31,31.0,38.64
603,39,73735.0,6.950882,31.01,33.02,33.51,36.26,37.91,30.98,39.09
604,39,73735.0,6.7806695,30.99,32.99,33.48,36.27,38.04,30.94,38.15
605,39,73735.0,6.877184,31.03,33.03,33.5,36.34,37.71,30.95,39.07
606,39,73735.0,6.7939447,31.05,33.05,33.57,36.44,37.58,31.09,39.43
607,39,73735.0,6.728625,30.95,32.96,33.46,36.35,37.69,30.9,38.45
608,39,73735.0,6.8151337,31.03,32.99,33.54,36.31,37.6,31.08,39.03
609,39,73735.0,6.8406007,30.98,32.96,33.48,36.22,37.77,31.11,39.08
610,39,73735.0,6.9923314,30.95,32.93,33.43,36.22,37.89,31.06,38.14
611,39,73735.0,6.7543796,31.0,32.92,33.5,36.23,37.82,31.07,38.5
612,39,73735.0,6.8942031,30.93,32.91,33.46,36.28,37.57,31.23,39.07
613,39,73735.0,6.8343354,30.91,32.9,33.44,36.34,37.81,30.99,39.1
614,39,73735.0,6.6815754,31.0,33.0,33.48,36.23,37.63,31.12,39.12
615,39,73735.0,6.7539489,31.02,32.98,33.54,36.09,37.97,31.15,39.13
616,39,73735.0,6.8970311,30.99,32.98,33.51,36.24,37.55,31.1,39.56
617,39,73735.0,6.7880317,31.01,32.99,33.51,36.14,37.22,30.95,39.97
618,39,73735.0,6.8280117,31.01,32.96,33.52,36.05,37.39,31.03,38.92
619,39,73735.0,6.777306,31.01,32.95,33.53,36.17,37.22,31.09,39.55
620,39,73735.0,6.842342,31.0,32.98,33.48,36.37,37.38,31.06,38.56
621,39,73735.0,6.6299183,31.03,33.0,33.53,36.31,37.42,31.13,39.09
622,39,73735.0,6.8704876,31.03,32.99,33.55,36.17,37.72,31.18,39.11
623,39,73735.0,6.6858212,30.93,32.91,33.45,36.18,37.9,31.13,38.17
624,39,73735.0,6.9601928,31.03,33.0,33.54,36.07,37.67,31.17,38.72
625,39,73735.0,6.7644286,30.93,32.95,33.44,36.15,37.46,31.23,38.76
626,39,73735.0,6.8736194,31.0,32.99,33.48,36.03,37.52,31.21,38.28
627,39,73735.0,6.7387092,31.0,32.99,33.47,36.18,37.63,31.29,39.12
628,39,73735.0,6.8646736,31.0,32.98,33.51,36.19,37.34,31.3,38.75
629,39,73735.0,6.8544253,30.98,32.98,33.47,36.33,37.2,31.34,38.78
630,39,73735.0,6.797895,30.99,32.97,33.49,36.18,37.4,31.39,38.44
631,39,73735.0,6.8973772,30.97,32.93,33.44,36.18,37.21,31.4,38.87
632,39,73735.0,6.8697026,30.99,33.0,33.47,36.21,37.42,31.24,38.45
633,39,73735.0,6.7649785,30.89,32.91,33.39,36.36,37.25,31.48,38.4
634,39,73735.0,6.7983884,30.97,32.97,33.45,36.22,37.48,31.37,37.94
635,39,73735.0,6.6018168,30.96,32.94,33.45,36.02,37.31,31.4,38.18
636,39,73735.0,6.8114081,30.97,32.91,33.48,35.9,37.35,31.56,38.21
637,39,73735.0,6.8421421,30.95,32.91,33.46,36.0,37.38,31.36,37.9
638,39,73735.0,6.9266436,30.95,32.88,33.48,36.2,37.4,31.31,38.65
639,39,73735.0,6.8192261,30.96,32.92,33.46,36.35,37.39,31.42,38.32
640,39,73735.0,6.8531841,30.96,32.92,33.46,36.15,37.49,31.29,38.73
641,39,73735.0,6.7830446,30.94,32.9,33.45,35.97,37.49,31.08,38.8
642,39,73735.0,6.8923337,30.91,32.93,33.37,35.96,37.58,31.03,39.2
643,39,73735.0,6.7669221,30.91,32.92,33.37,35.82,37.63,31.04,38.87
644,39,73735.0,6.8468581,30.91,32.96,33.4,35.93,37.62,31.0,39.26
645,39,73735.0,6.8968148,30.86,32.94,33.31,35.98,37.67,31.06,38.42
646,39,73735.0,6.8753712,30.94,32.99,33.4,36.06,37.62,30.99,38.44
647,39,73735.0,6.8804176,30.84,32.87,33.34,35.94,37.76,30.91,38.86
648,39,73735.0,6.7801181,30.94,32.96,33.43,36.11,37.94,31.05,38.14
649,39,73735.0,6.8292197,30.91,32.93,33.38,36.25,37.93,30.93,38.87
650,39,73735.0,6.847038,30.93,32.95,33.41,36.04,38.12,31.08,38.88
651,39,73735.0,6.7627252,30.95,32.96,33.43,36.06,38.13,30.92,39.28
652,39,73735.0,6.8515683,30.9,32.87,33.4,36.11,37.9,30.89,39.27
653,39,73735.0,6.7537496,30.81,32.92,33.23,35.97,37.72,30.9,39.27
654,39,73735.0,6.868806,30.9,32.94,33.37,36.09,37.79,30.97,38.44
655,39,73735.0,6.9150261,30.92,32.97,33.39,36.1,37.84,30.92,39.27
656,39,73735.0,6.807824,30.91,32.91,33.39,35.91,38.07,30.95,39.28
657,39,73735.0,6.8008331,30.89,32.85,33.37,35.88,38.02,31.0,38.45
658,39,73735.0,6.8081898,30.78,32.76,33.29,35.83,38.28,31.09,38.08
659,39,73735.0,6.769185,30.76,32.84,33.2,35.86,37.86,31.04,38.86
660,39,73735.0,6.8741181,30.86,32.87,33.31,35.91,37.6,30.79,39.27
661,39,73735.0,6.7670016,30.81,32.85,33.3,35.98,37.69,30.78,38.43
662,39,73735.0,6.9901888,30.91,32.89,33.39,36.08,37.7,30.81,39.27
663,39,73735.0,6.7860398,30.91,32.91,33.39,36.14,37.72,31.01,38.84
664,39,73735.0,6.8222955,30.91,32.86,33.4,36.22,37.97,31.01,38.72
665,39,73735.0,6.7308894,30.94,32.96,33.42,36.22,38.11,31.15,38.0
666,39,73735.0,6.974093,30.9,32.95,33.37,36.15,37.91,31.01,38.77
667,39,73735.0,6.6814943,30.93,32.92,33.42,36.29,37.71,31.07,38.33
668,39,73735.0,6.7841749,30.9,32.92,33.35,36.15,37.95,31.0,38.86
669,39,73735.0,6.7119883,30.92,32.89,33.4,36.27,38.13,31.08,38.53
670,39,73735.0,6.91833,30.81,32.79,33.31,36.11,38.38,31.16,39.27
671,39,73735.0,6.7546471,30.93,32.96,33.41,35.96,38.1,31.03,39.29
672,39,73735.0,6.8921133,30.9,32.9,33.38,36.18,37.92,30.92,39.31
673,39,73735.0,6.8426968,30.81,32.81,33.3,36.01,37.89,30.99,38.47
674,39,73735.0,6.9022978,30.9,32.93,33.35,36.1,37.96,30.94,39.31
675,39,73735.0,6.7515477,30.93,32.97,33.41,36.05,38.23,31.12,38.92
676,39,73735.0,6.9096067,30.94,32.94,33.43,36.17,38.24,31.22,38.48
677,39,73735.0,6.7442913,30.94,32.93,33.42,36.09,37.97,31.08,38.92
678,39,73735.0,6.8217585,30.93,32.93,33.42,36.14,38.24,31.13,38.93
679,39,73735.0,6.8092272,30.92,32.94,33.39,36.28,38.27,31.24,38.92
680,39,73735.0,7.0757855,30.97,33.02,33.45,36.1,38.31,31.29,38.13
681,39,73735.0,6.9247452,30.94,32.97,33.42,36.0,38.39,31.23,38.92
682,39,73735.0,6.9089702,30.91,32.94,33.4,35.91,38.39,31.09,39.3
683,39,73735.0,7.1789431,30.74,32.75,33.24,35.86,38.32,31.04,39.26
684,39,73735.0,6.9129782,30.8,32.82,33.3,35.86,38.32,31.01,38.42
685,39,73735.0,6.9103388,30.94,32.96,33.42,35.87,38.34,30.98,38.32
686,39,73735.0,6.8775712,30.92,32.89,33.4,35.94,38.39,31.1,38.47
687,39,73735.0,7.0723362,30.95,32.99,33.43,35.87,38.19,31.06,39.29
688,39,73735.0,6.793437,30.82,32.85,33.33,35.92,37.91,31.02,39.31
689,39,73735.0,6.6798711,30.94,32.92,33.43,35.83,37.87,31.09,38.47
690,39,73735.0,6.8409148,30.91,32.95,33.38,35.94,37.94,31.03,38.51
691,39,73735.0,6.7020178,30.94,32.92,33.42,36.02,38.41,31.15,38.27
692,39,73735.0,6.8085436,30.94,32.99,33.42,35.93,37.93,31.03,38.52
693,39,73735.0,6.9276334,30.92,32.94,33.38,35.95,38.21,30.96,38.51
694,39,73735.0,6.8317488,30.8,32.8,33.31,35.89,38.37,30.97,38.88
695,39,73735.0,6.7106368,30.77,32.9,33.19,35.82,38.19,30.95,39.31
696,39,73735.0,6.7635664,30.82,32.91,33.25,35.84,38.52,31.08,38.82
697,39,73735.0,6.827201,30.91,32.9,33.38,35.98,38.49,31.02,38.82
698,39,73735.0,6.8294294,30.89,32.9,33.36,35.94,38.3,30.97,39.33
699,39,73735.0,6.6315935,30.83,32.82,33.33,35.93,38.21,31.02,38.5
700,39,73735.0,6.970663,30.93,32.92,33.43,35.9,37.74,30.9,39.29
701,39,73735.0,6.838858,30.93,32.88,33.44,36.01,38.16,31.06,38.9
702,39,73735.0,6.6659672,30.82,32.86,33.35,36.24,37.73,30.8,39.28
703,39,73735.0,6.6485113,30.85,32.83,33.37,36.13,37.77,30.8,38.83
704,39,73735.0,6.8556996,30.95,32.94,33.46,36.19,37.85,30.83,39.29
705,39,73735.0,6.8297896,30.96,32.94,33.47,36.32,37.94,30.8,38.45
706,39,73735.0,6.7335473,30.95,32.92,33.45,36.46,38.05,30.83,39.29
707,39,73735.0,6.7959348,30.84,32.92,33.28,36.45,37.94,30.81,38.45
708,39,73735.0,6.7670469,30.92,32.87,33.42,36.33,38.07,31.04,39.12
709,39,73735.0,6.8153862,30.92,32.84,33.43,36.17,37.83,31.0,39.22
710,39,73735.0,6.6401124,30.79,32.76,33.34,36.3,38.15,31.19,38.84
711,39,73735.0,6.6479556,30.93,32.87,33.45,36.23,38.48,31.09,39.26
712,39,73735.0,6.7781017,30.83,32.76,33.37,36.28,38.13,30.92,38.91
713,39,73735.0,6.8333027,30.88,32.85,33.35,36.45,37.85,30.98,38.14
714,39,73735.0,6.8259954,30.9,32.87,33.38,36.55,38.18,31.08,38.16
715,39,73735.0,6.7614711,30.87,32.87,33.33,36.29,37.85,31.03,38.92
716,39,73735.0,6.7526896,30.9,32.85,33.41,36.18,38.17,30.95,39.33
717,39,73735.0,6.7680586,30.81,32.75,33.35,36.16,38.03,31.01,38.87
718,39,73735.0,6.7400063,30.9,32.84,33.4,36.28,37.96,31.18,38.48
719,39,73735.0,6.8582884,30.71,32.64,33.2,36.4,38.25,31.01,38.55
720,39,73735.0,6.7908777,30.61,32.68,33.0,36.36,38.33,31.09,37.81
721,39,73735.0,6.9105056,30.79,32.79,33.27,36.15,38.31,31.07,38.0
722,39,73735.0,6.6745286,30.89,32.9,33.36,36.22,38.44,31.08,38.77
723,39,73735.0,6.64744,30.86,32.91,33.29,36.09,38.1,31.02,39.21
724,39,73735.0,6.7313223,30.87,32.88,33.32,36.21,38.4,31.14,38.88
725,39,73735.0,6.8355986,30.86,32.93,33.29,36.03,38.09,31.01,39.31
726,39,73735.0,6.8136906,30.85,32.95,33.22,36.05,38.21,31.1,38.85
727,39,73735.0,6.6731435,30.83,32.85,33.28,35.95,37.87,30.97,39.3
728,39,73735.0,6.881659,30.89,32.93,33.34,35.91,37.97,31.06,38.47
729,39,73735.0,6.7828738,30.9,32.9,33.39,36.03,38.16,31.01,37.81
730,39,73735.0,6.6567752,30.9,32.9,33.38,35.9,37.96,30.98,37.12
731,39,73735.0,6.7728411,30.86,32.85,33.32,36.03,38.28,31.13,37.68
732,39,73735.0,6.9990153,30.87,32.9,33.34,36.08,38.45,31.28,37.75
733,39,73735.0,6.8126223,30.89,32.93,33.34,36.05,37.96,31.14,38.48
734,39,73735.0,6.8348723,30.92,32.98,33.37,36.16,38.34,31.04,38.91
735,39,73735.0,6.833445,30.91,32.97,33.34,36.25,38.7,30.94,39.33
736,39,73735.0,6.8216825,30.91,32.99,33.38,36.13,38.27,30.89,39.32
737,39,73735.0,6.8014851,30.9,32.96,33.35,36.16,37.88,30.86,39.32
738,39,73735.0,6.6638304,30.91,32.89,33.39,35.98,37.72,30.94,38.86
739,39,73735.0,6.7596895,30.93,32.96,33.4,36.14,37.93,31.01,38.45
740,39,73735.0,6.7661234,30.87,32.92,33.34,36.23,37.58,30.94,38.87
741,39,73735.0,6.8860151,30.92,32.91,33.41,36.39,37.89,30.8,38.81
742,39,73735.0,6.8029149,30.91,32.91,33.39,36.37,38.0,30.79,38.76
743,39,73735.0,6.5897971,30.93,32.89,33.43,36.22,38.36,31.03,39.14
744,39,73735.0,6.7593712,30.95,32.97,33.44,36.29,38.27,30.95,38.84
745,39,73735.0,6.7745167,30.94,32.93,33.44,36.09,38.24,30.87,39.32
746,39,73735.0,6.6446477,30.94,32.95,33.43,35.96,37.93,30.85,39.31
747,39,73735.0,6.7516025,30.91,32.9,33.38,36.09,37.9,30.92,38.48
748,39,73735.0,6.8101307,30.91,32.91,33.38,36.19,38.08,30.98,38.49
749,39,73735.0,6.8836642,30.91,32.96,33.36,36.07,37.72,30.9,39.28
750,39,73735.0,6.8151847,30.92,32.92,33.41,35.93,37.96,30.97,39.24
751,39,73735.0,6.9870384,30.87,32.85,33.31,36.11,37.87,31.04,38.41
752,39,73735.0,6.9083935,30.9,32.92,33.37,36.08,38.1,31.06,37.91
753,39,73735.0,6.9634084,30.92,32.95,33.4,35.98,37.63,31.02,38.7
754,39,73735.0,6.6721287,30.78,32.81,33.27,36.12,37.98,31.14,38.75
755,39,73735.0,6.6577478,30.94,32.97,33.41,35.96,37.63,31.06,39.16
756,39,73735.0,6.7576992,30.82,32.93,33.21,36.01,37.57,31.14,38.32
757,39,73735.0,6.8743379,30.93,32.95,33.41,36.06,37.83,31.29,38.79
758,39,73735.0,6.8210734,30.8,32.88,33.29,36.16,37.92,31.15,38.81
759,39,73735.0,6.9776865,30.94,32.97,33.42,36.35,38.21,31.19,38.48
760,39,73735.0,6.8320886,30.93,32.95,33.4,36.4,37.82,31.12,39.26
761,39,73735.0,6.6834474,30.82,32.87,33.3,36.54,37.76,31.22,38.8
762,39,73735.0,6.7451673,30.93,32.94,33.4,36.35,37.99,31.28,38.77
763,39,73735.0,6.7884921,30.77,32.73,33.26,36.46,38.39,31.21,38.89
764,39,73735.0,6.8842655,30.94,32.95,33.41,36.31,37.96,31.02,39.28
765,39,73735.0,6.6756367,30.94,32.88,33.44,36.24,37.73,31.09,38.44
766,39,73735.0,6.8143286,30.93,32.95,33.39,36.43,37.99,31.05,38.44
767,39,73735.0,6.7997056,30.93,32.97,33.39,36.68,38.18,31.08,38.4
768,39,73735.0,6.7650832,30.95,33.0,33.4,36.52,37.91,31.04,39.01
769,39,73735.0,6.7955431,30.95,32.99,33.41,36.52,38.07,31.24,38.64
770,39,73735.0,6.9268424,30.94,32.94,33.41,36.29,38.33,31.48,38.38
771,39,73735.0,6.9150733,30.86,32.93,33.3,36.23,37.86,31.35,38.74
772,39,73735.0,6.8121498,30.97,32.99,33.45,36.06,37.65,31.31,39.09
773,39,73735.0,6.7147015,30.95,32.92,33.43,36.03,37.59,31.3,38.26
774,39,73735.0,6.8638004,30.96,32.95,33.45,36.06,37.84,31.32,39.09
775,39,73735.0,6.8299718,30.94,32.94,33.42,36.14,38.24,31.25,39.11
776,39,73735.0,6.9669374,30.95,32.95,33.43,36.06,37.94,31.33,38.27
777,39,73735.0,6.7694668,30.91,32.89,33.42,36.05,38.24,31.39,39.05
778,39,73735.0,6.9018013,30.95,32.99,33.43,36.19,38.47,31.24,39.11
779,39,73735.0,6.8106185,30.92,32.95,33.4,36.28,38.08,31.05,39.15
780,39,73735.0,6.6872062,30.97,32.99,33.47,36.17,38.05,31.16,38.71
781,39,73735.0,6.6153031,30.85,32.87,33.36,36.2,38.4,31.07,39.16
782,39,73735.0,6.7517184,30.78,32.9,33.24,36.17,38.08,31.15,38.7
783,39,73735.0,6.8976548,30.85,32.91,33.35,36.22,37.66,31.03,39.15
784,39,73735.0,6.8185953,30.86,32.86,33.37,36.19,37.53,31.13,38.7
785,39,73735.0,6.7803178,30.95,32.92,33.46,36.02,37.8,31.15,39.14
786,39,73735.0,6.8866916,30.98,32.96,33.49,35.98,37.53,31.24,38.69
787,39,73735.0,6.8153646,30.98,32.99,33.48,35.88,37.65,31.25,38.95
788,39,73735.0,6.8431898,30.92,32.88,33.43,36.01,37.91,31.28,39.05
789,39,73735.0,6.7100235,30.94,32.92,33.42,36.13,38.2,31.2,38.81
790,39,73735.0,6.9280845,30.98,33.02,33.48,36.08,37.73,31.02,39.21
791,39,73735.0,6.7926086,30.98,32.96,33.48,36.1,37.58,31.1,38.37
792,39,73735.0,6.7391564,30.98,32.98,33.49,36.03,37.86,31.04,38.88
793,39,73735.0,6.7069342,30.82,32.84,33.33,36.19,38.27,30.96,38.52
794,39,73735.0,6.7200023,30.97,32.97,33.47,36.14,37.85,30.81,39.3
795,39,73735.0,6.9415448,30.91,32.93,33.42,36.32,37.57,30.87,38.47
796,39,73735.0,6.720272,30.99,32.97,33.49,36.35,37.85,30.8,39.3
797,39,73735.0,6.8913799,30.96,32.95,33.43,36.32,37.7,30.87,38.47
798,39,73735.0,6.6937673,30.94,32.95,33.39,36.13,38.0,30.78,39.26
799,39,73735.0,6.8987002,30.97,32.94,33.47,36.29,37.7,30.84,38.42
800,39,73735.0,6.7767987,30.97,32.96,33.46,36.46,37.98,30.78,39.26
801,39,73735.0,6.6934981,30.99,32.99,33.49,36.29,37.7,30.84,38.42
802,39,73735.0,6.6582266,30.96,32.92,33.44,36.38,37.9,31.03,38.09
803,39,73735.0,6.7162261,30.97,32.98,33.45,36.2,38.07,30.89,38.87
804,39,73735.0,6.8309186,30.98,32.97,33.48,36.14,38.03,30.81,39.26
805,39,73735.0,6.7673556,30.95,33.0,33.39,36.21,37.95,30.89,38.81
806,39,73735.0,6.7390458,30.98,33.0,33.48,36.01,38.22,30.81,39.26
807,39,73735.0,6.7873889,30.86,32.87,33.36,35.96,37.95,30.87,38.42
808,39,73735.0,6.6832984,30.94,32.94,33.43,36.01,38.21,30.79,39.22
809,39,73735.0,6.7053724,30.85,32.96,33.27,35.94,37.96,30.89,38.81
810,39,73735.0,6.7019197,30.91,32.93,33.36,36.06,38.19,30.85,38.77
811,39,73735.0,6.9415615,30.96,32.95,33.46,35.9,37.81,30.73,39.64
812,39,73735.0,6.783153,30.99,33.0,33.48,35.82,37.89,30.81,39.17
813,39,73735.0,6.7274547,30.94,32.99,33.42,35.96,38.07,30.94,38.36
